"Gauniganj           ","05.30E","081.42E","26.12N"
"Gaupur              ","05.30E","085.42E","25.46N"
"Gaur ruins (wb)     ","05.30E","088.16E","24.54N"
"Gaura umrani        ","05.30E","026.07E","26.07N"
"Gaurhati            ","05.30E","087.47E","22.45N"
"Gauri phanta        ","05.30E","080.36E","28.41N"
"Gauribidanur  (kr)  ","05.30E","077.33E","13.38N"
"Gaurihar            ","05.30E","080.12E","25.16N"
"Gawligarh           ","05.30E","077.25E","21.28N"
"Gaya                ","05.30E","085.01E","24.48N"
"Gazralla (a.p.)     ","05.30E","079.36E","16.33N"
"Gelioya (sl)        ","05.30E","080.36E","07.10N"
"Gendoli             ","05.30E","076.02E","25.32N"
"Geneva (switzerland)","01.00E","006.07E","46.13N"
"Genji               ","05.30E","073.42E","23.42N"
"Geonkhali           ","05.30E","087.57E","28.48N"
"Gerosappa           ","05.30E","074.41E","14.12N"
"Gerosappa falls     ","05.30E","074.45E","14.13N"
"Gervai              ","05.30E","075.48E","19.18N"
"Ghaghar reservoir   ","05.30E","083.11E","24.38N"
"Ghaibnath siva      ","05.30E","086.44E","25.15N"
"Ghaisila            ","05.30E","086.33E","22.36N"
"Ghana               ","00.00W","001.00W","06.00N"
"Gharaunda           ","05.30E","076.58E","29.32N"
"Ghari ghat          ","05.30E","082.30E","27.01N"
"Ghaswani            ","05.30E","077.31E","25.54N"
"Ghat bamori         ","05.30E","077.57E","24.15N"
"Ghatal              ","05.30E","087.44E","22.40N"
"Ghatampur           ","05.30E","080.11E","26.10N"
"Ghatiagaon          ","05.30E","077.56E","26.03N"
"Ghatsila            ","05.30E","086.34E","22.36N"
"Ghauliala           ","05.30E","072.54E","27.20N"
"Ghausganj (hardoi)  ","05.30E","080.18E","27.04N"
"Ghausganj(kanpur)   ","05.30E","079.58E","26.10N"
"Ghautila            ","05.30E","071.10E","23.10N"
"Ghautwar            ","05.30E","070.50E","20.56N"
"Ghazipur (ghazipur) ","05.30E","083.36E","25.36N"
"Ghazipur (u.p)      ","05.30E","080.45E","25.48N"
"Ghidhaur            ","05.30E","086.11E","24.51N"
"Ghiror              ","05.30E","078.47E","27.11N"
"Ghizar              ","05.30E","072.48E","36.10N"
"Ghod                ","05.30E","073.50E","19.04N"
"Ghoja               ","05.30E","087.09E","25.13N"
"Gholjar bara        ","05.30E","087.06E","23.56N"
"Gholvad             ","05.30E","072.48E","20.03N"
"Ghora               ","05.30E","074.34E","22.25N"
"Ghorasahan          ","05.30E","085.09E","26.50N"
"Ghorawan            ","05.30E","082.46E","24.56N"
"Ghugas              ","05.30E","079.12E","19.57N"
"Ghurna              ","05.30E","087.06E","26.27N"
"Ghutipari           ","05.30E","081.30E","22.52N"
"Gibralter (spain)   ","01.00E","005.19W","36.08N"
"Giddalur            ","05.30E","078.56E","15.23N"
"Gilgit              ","05.30E","074.20E","35.54N"
"Ginigathhena (sl)   ","05.30E","080.29E","06.56N"
"Ginjee              ","05.30E","079.24E","12.16N"
"Girab               ","05.30E","070.40E","26.02N"
"Girar (m.r)         ","05.30E","079.11E","20.40N"
"Girar (u.p)         ","05.30E","078.55E","24.19N"
"Giriak              ","05.30E","085.33E","25.03N"
"Giridara (sl)       ","05.30E","080.05E","06.52N"
"Giridih             ","05.30E","086.20E","24.10N"
"Girithale (sl)      ","05.30E","080.55E","07.56N"
"Girwan              ","05.30E","080.23E","25.19N"
"Glasgow (scotland)  ","00.00W","004.15W","55.52N"
"Gnderi              ","05.30E","076.09E","13.59N"
"Goa                 ","05.30E","074.00E","14.20N"
"Gobardanga          ","05.30E","088.46E","22.52N"
"Gobardhana          ","05.30E","084.19E","27.20N"
"Gobindganj          ","05.30E","084.39E","26.29N"
"Gobindpur (dhanbad) ","05.30E","086.32E","23.15N"
"Gobindpur (gaya)    ","05.30E","085.42E","24.48N"
"Gobindpur (ranchi)  ","05.30E","085.03E","23.03N"
"Godakawela (sl)     ","05.30E","080.40E","06.26N"
"Godavari (ap)       ","05.30E","082.15E","16.35N"
"Godavari cape       ","05.30E","082.25E","16.41N"
"Godda               ","05.30E","087.13E","24.50N"
"Godhra              ","05.30E","073.40E","22.49N"
"Gogala port         ","05.30E","071.08E","20.43N"
"Gogha               ","05.30E","072.20E","21.40N"
"Gogi                ","05.30E","076.42E","16.43N"
"Gogri               ","05.30E","086.36E","25.27N"
"Gogunda             ","05.30E","073.38E","24.49N"
"Goh                 ","05.30E","084.38E","00.00N"
"Gohad               ","05.30E","078.26E","26.25N"
"Gohana              ","05.30E","076.43E","29.06N"
"Gohand              ","05.30E","079.33E","25.42N"
"Goharganj           ","05.30E","077.42E","23.02N"
"Gokak  (kr)         ","05.30E","074.52E","16.11N"
"Gokarn              ","05.30E","074.21E","14.34N"
"Gokul               ","05.30E","077.44E","27.27N"
"Gola                ","05.30E","085.44E","23.32N"
"Gola bazar          ","05.30E","083.20E","26.21N"
"Gola gokarannath    ","05.30E","080.28E","28.04N"
"Golaghat            ","05.30E","094.00E","26.30N"
"Golakanj            ","05.30E","089.55E","26.09N"
"Golden throne mt    ","05.30E","076.40E","35.37N"
"Golgonda (ap)       ","05.30E","078.27E","17.23N"
"Gona                ","05.30E","078.33E","24.24N"
"Gonawan             ","05.30E","085.37E","25.22N"
"Gonda               ","05.30E","081.58E","27.08N"
"Gondia              ","05.30E","080.14E","21.23N"
"Gonour              ","05.30E","080.15E","24.27N"
"Gooly               ","05.30E","077.36E","15.08N"
"Gooty (ap)          ","05.30E","077.41E","15.07N"
"Gop                 ","05.30E","086.00E","19.59N"
"Gopalganj           ","05.30E","084.26E","26.28N"
"Gopalpur            ","05.30E","085.00E","19.20N"
"Gopamau             ","05.30E","080.18E","27.31N"
"Gopichettipalayam   ","05.30E","077.27E","11.38N"
"Gopiganj            ","05.30E","082.39E","25.15N"
"Gorakaralle (sl)    ","05.30E","080.20E","07.32N"
"Gorakhpur           ","05.30E","083.24E","26.45N"
"Goras               ","05.30E","076.59E","25.31N"
"Gormi               ","05.30E","078.30E","26.36N"
"Gorna               ","05.30E","083.00E","20.20N"
"Gorumahisani        ","05.30E","086.22E","22.21N"
"Gosiaganj (faizabad)","05.30E","081.06E","25.46N"
"Gosiaganj (lucknow) ","05.30E","070.02E","27.18N"
"Gotitoria           ","05.30E","078.50E","22.42N"
"Govardhan           ","05.30E","077.27E","27.30N"
"Govindgarh (m.p)    ","05.30E","081.18E","24.22N"
"Govindgarh (raj)    ","05.30E","077.00E","27.31N"
"Greenwich (london)  ","00.00W","000.00W","51.29N"
"Gubbi  (kr)         ","05.30E","076.56E","13.19N"
"Gudalur  (tn)       ","05.30E","076.32E","11.28N"
"Gudalur (madurai-t.n","05.30E","077.18E","09.41N"
"Gudha               ","05.30E","075.10E","26.58N"
"Gudiyatam           ","05.30E","078.51E","13.00N"
"Gudur (ap)          ","05.30E","079.54E","14.09N"
"Gudur-nellore (ap)  ","05.30E","078.30E","15.45N"
"Gugaull             ","05.30E","082.18E","27.39N"
"Guhisar             ","05.30E","078.32E","26.15N"
"Gula                ","05.30E","076.21E","30.02N"
"Gulabgarh           ","05.30E","076.12E","33.17N"
"Gulaothi            ","05.30E","077.47E","28.36N"
"Gulbarga  (kr)      ","05.30E","076.54E","17.19N"
"Guledagudda  (kr)   ","05.30E","075.45E","16.05N"
"Gulganj             ","05.30E","079.22E","24.42N"
"Gulmarg             ","05.30E","074.25E","34.04N"
"Gumla               ","05.30E","084.36E","23.03N"
"Gummia              ","05.30E","085.50E","23.48N"
"Guna                ","05.30E","077.18E","24.39N"
"Gundardhihi         ","05.30E","081.21E","20.56N"
"Gundiupet  (kr)     ","05.30E","076.43E","11.48N"
"Gunnaur             ","05.30E","078.25E","28.14N"
"Gunri               ","05.30E","084.38E","25.39N"
"Guntakkal (ap)      ","05.30E","077.25E","15.11N"
"Guntur              ","05.30E","080.26E","16.19N"
"Gunual              ","05.30E","075.49E","34.43N"
"Gunupur             ","05.30E","083.52E","19.04N"
"Gupis               ","05.30E","073.29E","36.17N"
"Gurdaspur           ","05.30E","075.28E","32.04N"
"Gurgaon             ","05.30E","077.01E","28.27N"
"Gurh                ","05.30E","081.30E","24.30N"
"Gurha               ","05.30E","071.49E","25.11N"
"Gurias              ","05.30E","074.53E","34.37N"
"Gurmatkal           ","05.30E","077.25E","16.55N"
"Gurramkonda (ap)    ","05.30E","078.38E","13.47N"
"Guru sikhar mt      ","05.30E","072.53E","24.43N"
"Gurua               ","05.30E","084.47E","24.41N"
"Gurubakshganj       ","05.30E","081.01E","26.18N"
"Gurzalla (ap)       ","05.30E","078.56E","16.30N"
"Gutni               ","05.30E","081.24E","25.42N"
"Gwalior             ","05.30E","078.10E","26.14N"
"Gwalior (m.p)       ","05.30E","074.55E","24.54N"
"Gyanpur             ","05.30E","082.28E","25.20N"
"Gyaraspur           ","05.30E","078.10E","23.44N"
"Gyarisingh          ","05.30E","095.44E","28.59N"
"Habaraduwa (sl)     ","05.30E","080.18E","05.56N"
"Habarana (sl)       ","05.30E","080.49E","08.01N"
"Habibnagar          ","05.30E","084.19E","26.11N"
"Hadgalli            ","05.30E","075.54E","15.04N"
"Haggala (sl)        ","05.30E","080.49E","06.52N"
"Haidargarh          ","05.30E","081.21E","26.36N"
"Hajipur             ","05.30E","085.13E","25.41N"
"Hajo                ","05.30E","091.35E","26.16N"
"Hakmana (sl)        ","05.30E","080.39E","06.01N"
"Halalkere           ","05.30E","076.11E","14.03N"
"Halawattha (sl)     ","05.30E","079.48E","07.32N"
"Haldibari           ","05.30E","088.53E","26.19N"
"Haldummak (sl)      ","05.30E","080.53E","06.41N"
"Haldwani            ","05.30E","079.31E","29.13N"
"Halena              ","05.30E","077.10E","27.07N"
"Hali-ela (sl)       ","05.30E","081.02E","06.54N"
"Halia               ","05.30E","082.19E","24.50N"
"Haliapur            ","05.30E","081.47E","26.31N"
"Haliyal             ","05.30E","074.51E","15.21N"
"Halog               ","05.30E","077.11E","31.10N"
"Halvad              ","05.30E","071.18E","23.02N"
"Hambanthota (sl)    ","05.30E","081.07E","06.03N"
"Hamburg (germany)   ","01.00E","010.00E","53.35N"
"Hamidnagar          ","05.30E","084.39E","25.04N"
"Hamirpur (pb)       ","05.30E","076.36E","31.38N"
"Hamirpur (u.p)      ","05.30E","080.08E","25.57N"
"Hampi               ","05.30E","076.25E","15.20N"
"Hanamkonda (ap)     ","05.30E","079.32E","18.03N"
"Handapangoda (sl)   ","05.30E","080.07E","06.42N"
"Handia              ","05.30E","082.12E","25.22N"
"Hangal              ","05.30E","075.14E","14.49N"
"Hanguranketha (sl)  ","05.30E","080.47E","07.07N"
"Hanoi (viet-nam)    ","07.00E","105.52E","21.02N"
"Hanover (germany)   ","01.00E","009.44E","52.23N"
"Hansdiha            ","05.30E","087.05E","24.36N"
"Hansi               ","05.30E","076.01E","29.06N"
"Hansna              ","05.30E","086.52E","20.39N"
"Hanti               ","05.30E","086.15E","25.55N"
"Hanumangarh         ","05.30E","074.21E","29.33N"
"Hanwella (sl)       ","05.30E","080.04E","06.50N"
"Happy valley        ","05.30E","091.55E","25.33N"
"Hapur               ","05.30E","077.47E","28.43N"
"Haputak (sl)        ","05.30E","080.57E","06.42N"
"Harai               ","05.30E","079.19E","22.38N"
"Haraiya             ","05.30E","082.38E","26.48N"
"Haramukh mt         ","05.30E","074.53E","34.25N"
"Harangajao          ","05.30E","092.51E","25.07N"
"Harbarakada (sl)    ","05.30E","080.01E","06.48N"
"Harchoka            ","05.30E","081.45E","23.48N"
"Harda               ","05.30E","077.08E","22.22N"
"Hardoi              ","05.30E","080.06E","27.23N"
"Harduaganj          ","05.30E","078.09E","27.56N"
"Hardwar             ","05.30E","078.13E","29.58N"
"Hargam              ","05.30E","080.44E","27.45N"
"Harihar  (kr)       ","05.30E","075.52E","14.31N"
"Harihargam          ","05.30E","084.17E","24.33N"
"Hariharpur          ","05.30E","075.14E","13.31N"
"Harij               ","05.30E","071.56E","23.45N"
"Harike barrage      ","05.30E","075.00E","31.09N"
"Harlkahi            ","05.30E","085.59E","26.38N"
"Harnahalli          ","05.30E","076.13E","13.15N"
"Harnai              ","05.30E","073.07E","17.45N"
"Harpanahalli  (kr)  ","05.30E","075.58E","14.47N"
"Harsud              ","05.30E","076.42E","22.02N"
"Hartpur             ","05.30E","074.04E","26.00N"
"Harur  (tn)         ","05.30E","078.30E","12.07N"
"Hasanganj           ","05.30E","080.38E","26.46N"
"Hasanpur (pb)       ","05.30E","077.30E","27.58N"
"Hasanpur (u.p)      ","05.30E","078.17E","28.43N"
"Hasanpur road (bihar","05.30E","086.12E","25.43N"
"Hasanur             ","05.30E","077.06E","11.40N"
"Hasarparti (ap)     ","05.30E","079.46E","18.10N"
"Hassan              ","05.30E","076.10E","13.01N"
"Haswa               ","05.30E","081.00E","25.52N"
"Hat kot             ","05.30E","076.57E","31.04N"
"Hata                ","05.30E","083.45E","26.45N"
"Hatewa ghat         ","05.30E","083.32E","27.18N"
"Hath                ","05.30E","083.10E","22.16N"
"Hathmune (sl)       ","05.30E","080.36E","05.57N"
"Hathras             ","05.30E","078.02E","27.36N"
"Hathwa              ","05.30E","084.19E","26.21N"
"Hatin               ","05.30E","077.17E","28.02N"
"Hatta (balaghat-mp) ","05.30E","080.21E","21.42N"
"Hatta (panna-m.p)   ","05.30E","079.40E","24.09N"
"Hattin (pb)         ","05.30E","077.13E","28.02N"
"Hatton (sl)         ","05.30E","080.36E","06.50N"
"Hatua yua           ","05.30E","093.45E","27.29N"
"Havana (cuba)       ","05.00W","082.22W","23.08N"
"Haveri  (kr)        ","05.30E","075.22E","14.50N"
"Hazaribagh          ","05.30E","085.25E","23.59N"
"Helam (assam)       ","05.30E","093.20E","27.50N"
"Helsinki (finland)  ","02.00E","025.03E","60.15N"
"Hempur              ","05.30E","080.34E","27.38N"
"Hendala (sl)        ","05.30E","079.52E","06.55N"
"Henpitagedara (sl)  ","05.30E","079.59E","07.08N"
"Herbertpur          ","05.30E","077.43E","30.26N"
"Hettigama (sl)      ","05.30E","080.03E","07.32N"
"Hettipola (sl)      ","05.30E","080.05E","07.33N"
"Hewaheta (sl)       ","05.30E","080.46E","07.02N"
"Hikkaduwa (sl)      ","05.30E","080.06E","06.04N"
"Hilsa               ","05.30E","085.17E","25.19N"
"Himbutana (sl)      ","05.30E","079.56E","06.51N"
"Hindaun             ","05.30E","077.02E","26.44N"
"Hindol              ","05.30E","085.16E","20.40N"
"Hindoli             ","05.30E","075.38E","25.43N"
"Hindupur (ap)       ","05.30E","077.32E","13.49N"
"Hinghanghat         ","05.30E","078.52E","20.32N"
"Hingoli             ","05.30E","077.12E","19.45N"
"Hingurakgoda (sl)   ","05.30E","080.56E","08.01N"
"Hiniduma (sl)       ","05.30E","080.19E","06.14N"
"Hirakud dam         ","05.30E","083.55E","21.32N"
"Hirapur             ","05.30E","079.12E","24.21N"
"Hirekerur  (kr)     ","05.30E","075.22E","14.31N"
"Hiripitiya (sl)     ","05.30E","080.23E","07.35N"
"Hiriyur             ","05.30E","076.35E","13.56N"
"Hissar              ","05.30E","075.45E","29.10N"
"Hisua               ","05.30E","085.26E","24.51N"
"Hiwarkhed           ","05.30E","076.58E","21.10N"
"Hobarakara (sl)     ","05.30E","080.01E","06.48N"
"Hodal               ","05.30E","077.22E","27.52N"
"Hojai               ","05.30E","092.54E","26.00N"
"Holalkere  (kr)     ","05.30E","076.13E","14.05N"
"Hole narsipur  (kr) ","05.30E","076.17E","12.47N"
"Homagama (sl)       ","05.30E","080.00E","06.46N"
"Homnabad  (kr)      ","05.30E","077.12E","17.43N"
"Honavar             ","05.30E","074.27E","14.19N"
"Honawalli           ","05.30E","076.22E","13.20N"
"Honda               ","05.30E","085.39E","21.22N"
"Hondapa             ","05.30E","084.44E","20.59N"
"Hong kong           ","08.00E","114.12E","22.12N"
"Honnali  (kr)       ","05.30E","075.41E","14.15N"
"Honolulu (hawai)    ","10.00W","156.00W","22.00N"
"Honwad              ","05.30E","075.30E","16.49N"
"Hoogly              ","05.30E","088.26E","22.55N"
"Horana (sl)         ","05.30E","080.03E","06.39N"
"Horowupatana (sl)   ","05.30E","080.51E","08.30N"
"Horton bridge (sl)  ","05.30E","080.32E","06.51N"
"Hosdurga  (kr)      ","05.30E","076.20E","13.48N"
"Hoshangabad         ","05.30E","077.45E","22.44N"
"Hoshiapur           ","05.30E","075.57E","31.32N"
"Hoskote  (kr)       ","05.30E","077.49E","13.04N"
"Hospet  (kr)        ","05.30E","076.26E","15.16N"
"Hosur  (tn)         ","05.30E","077.52E","12.44N"
"Hotgi               ","05.30E","076.03E","17.37N"
"Howrah              ","05.30E","088.20E","22.35N"
"Hubli  (kr)         ","05.30E","075.12E","15.20N"
"Hukeri  (kr)        ","05.30E","074.34E","16.15N"
"Hulondawa (sl)      ","05.30E","080.29E","06.06N"
"Hunasgiriya (sl)    ","05.30E","080.52E","07.14N"
"Hungund             ","05.30E","076.09E","16.04N"
"Hunsur  (kr)        ","05.30E","076.19E","12.18N"
"Hunterganj          ","05.30E","084.49E","24.27N"
"Hunupitiya (sl)     ","05.30E","079.54E","06.55N"
"Hunza               ","05.30E","074.43E","36.23N"
"Hupu                ","05.30E","095.50E","28.46N"
"Hura                ","05.30E","086.40E","23.18N"
"Husain              ","05.30E","078.16E","27.37N"
"Husainbad (mongyr)  ","05.30E","085.52E","25.06N"
"Husainbad (palamau) ","05.30E","084.01E","24.33N"
"Husepur             ","05.30E","084.10E","26.28N"
"Hutar               ","05.30E","084.26E","23.45N"
"Huzurnagar          ","05.30E","079.58E","17.02N"
"Hyderabad (ap)      ","05.30E","078.30E","17.20N"
"Ibadan (nigeria)    ","01.00E","003.56E","07.23N"
"Icchapuram (orissa) ","05.30E","084.43E","19.10N"
"Ichak               ","05.30E","085.26E","24.08N"
"Ichalkaranji        ","05.30E","074.33E","16.40N"
"Ichapur (w.b)       ","05.30E","088.23E","22.47N"
"Ichauli             ","05.30E","080.10E","25.32N"
"Ichwaro             ","05.30E","077.32E","25.42N"
"Idar                ","05.30E","073.03E","23.47N"
"Idukki (dist.)      ","05.30E","077.00E","09.50N"
"Igatpuri            ","05.30E","077.38E","19.41N"
"Iglas               ","05.30E","077.56E","27.43N"
"Ihinjak             ","05.30E","079.44E","26.33N"
"Ikanna (m.p)        ","05.30E","081.58E","27.32N"
"Ilayangudi          ","05.30E","078.40E","09.37N"
"Illpur              ","05.30E","078.37E","10.32N"
"Ilongi              ","05.30E","093.51E","37.31N"
"Imis pass           ","05.30E","079.05E","32.19N"
"Imphal              ","05.30E","093.58E","24.44N"
"Indara              ","05.30E","083.38E","26.00N"
"Indargarh (m.p)     ","05.30E","078.34E","25.55N"
